Roll Number,Block,Plan,Unit,Civic Address,Street Name,Zoning,Description Code,Description,Assessment Improvement Value,Assessment Land Value,Assessment Other Value,Assessment Year,Assessment Total Value,Poll Division,Poll Division Name,Voting Station,Latitude,Longitude
0562005700,562,2315, ,143,JESKE CRES,R5,101,Residential,"184,280.00","110,270.00",0,2015,"294,550.00",5,Range Lake,Range Lake North School,62.45325541,-114.4125299
0033000101,33,65, ,5201,50 AVE,DT,103,Commercial/Industrial,"16,128,730.00","490,580.00",0,2015,"16,619,310.00",3,YK Centre,Northern United Place,62.45254848,-114.3740394
0562006400,562,2315, ,179,JESKE CRES,R5,101,Residential,"139,030.00","84,040.00",0,2015,"223,070.00",5,Range Lake,Range Lake North School,62.45330427,-114.4137254
0562010800,562,2315, ,188,JESKE CRES,R5,101,Residential,"134,110.00","116,480.00",0,2015,"250,590.00",5,Range Lake,Range Lake North School,62.45328589,-114.4152065
0037002000,37,65, ,5111,50 ST,DT,103,Commercial/Industrial,"528,080.00","210,380.00",0,2015,"738,460.00",3,YK Centre,Northern United Place,62.45243382,-114.3675473
0556002900,556,2422, ,265,BORDEN DR,R5,101,Residential,"167,160.00","112,040.00",0,2015,"279,200.00",5,Range Lake,Range Lake North School,62.4533662,-114.4177545
0549002000,549,2279, ,107,GWILLIAM CRES,R5,101,Residential,"147,970.00","111,540.00",0,2015,"259,510.00",5,Range Lake,Range Lake North School,62.45351924,-114.4224597
0549005300,549,2357, ,144,GWILLIAM CRES,R5,101,Residential,"263,240.00","116,480.00",0,2015,"379,720.00",5,Range Lake,Range Lake North School,62.45355089,-114.4243337
0562008300,562,2315, ,140,JESKE CRES,R5,101,Residential,"216,690.00","105,110.00",0,2015,"321,800.00",5,Range Lake,Range Lake North School,62.45327397,-114.4112892
0087003200,87,2155, , , ,NP,901,Residential City of YK,0,"311,840.00",0,2015,"311,840.00",1,Great Slave,École Sir John Franklin High School,62.45212439,-114.3549445
0123000400,123,634, ,4808,MATONABEE ST,R1,201,Residential PIL Federal,"234,150.00","130,280.00",0,2015,"364,430.00",3,YK Centre,Northern United Place,62.4528702,-114.3837979
0031001401,31,65, ,5019,51 ST,DT,303,Commercial/Industrial Prov/Mun,"209,100.00","657,020.00",0,2015,"866,120.00",3,YK Centre,Northern United Place,62.45257325,-114.3702727
0037002100,37,65, ,5109,50 ST,DT,103,Commercial/Industrial,0,"210,380.00",0,2015,"210,380.00",3,YK Centre,Northern United Place,62.45252937,-114.3677586
0562010700,562,2315, ,186,JESKE CRES,R5,101,Residential,"143,570.00","116,480.00",0,2015,"260,050.00",5,Range Lake,Range Lake North School,62.4533763,-114.4150474
0562006300,562,2315, ,177,JESKE CRES,R5,101,Residential,"160,810.00","84,040.00",0,2015,"244,850.00",5,Range Lake,Range Lake North School,62.45339468,-114.4135661
0549006700,549,2357, ,145,GWILLIAM CRES,R5,101,Residential,"418,560.00","110,650.00",0,2015,"529,210.00",5,Range Lake,Range Lake North School,62.45364864,-114.4254752
0562005800,562,2315, ,145,JESKE CRES,R5,101,Residential,"178,020.00","110,270.00",0,2015,"288,290.00",5,Range Lake,Range Lake North School,62.45336573,-114.4126597
0556002800,556,2422, ,267,BORDEN DR,R5,101,Residential,"164,030.00","113,820.00",0,2015,"277,850.00",5,Range Lake,Range Lake North School,62.45347368,-114.4175713
0160000400,160,3504, ,4918,53 ST,PS,103,Commercial/Industrial,"446,400.00","487,510.00",0,2015,"933,910.00",3,YK Centre,Northern United Place,62.45266496,-114.3766173
0549007300,549,2399, ,129,KASTEEL DR,R1,101,Residential,"366,840.00","134,720.00",0,2015,"501,560.00",5,Range Lake,Range Lake North School,62.45368849,-114.4269856
0031001401,31,65, ,5019,51 ST,DT,303,Commercial/Industrial Prov/Mun,"209,100.00","657,020.00",0,2015,"866,120.00",3,YK Centre,Northern United Place,62.45266885,-114.370484
0556006300,556,2422, ,124,MAGRUM CRES,R5,101,Residential,"196,130.00","110,520.00",0,2015,"306,650.00",5,Range Lake,Range Lake North School,62.45366285,-114.4206322
0037002201,37,65, ,5105,50 ST,DT,103,Commercial/Industrial,"917,290.00","390,290.00",0,2015,"1,307,580.00",3,YK Centre,Northern United Place,62.45262484,-114.36797
0549001200,549,2279, ,127,MAGRUM CRES,R5,101,Residential,"168,160.00","111,540.00",0,2015,"279,700.00",5,Range Lake,Range Lake North School,62.45368936,-114.4217589
0562010600,562,2315, ,184,JESKE CRES,R5,101,Residential,"158,120.00","116,480.00",0,2015,"274,600.00",5,Range Lake,Range Lake North School,62.45346666,-114.4148882
0549003000,549,2279, ,102,GWILLIAM CRES,R5,101,Residential,"144,710.00","113,820.00",0,2015,"258,530.00",5,Range Lake,Range Lake North School,62.45373395,-114.42364
0087003100,87,2155, ,5502,45 ST,R2,101,Residential,"387,260.00","136,480.00",0,2015,"523,740.00",1,Great Slave,École Sir John Franklin High School,62.45246805,-114.3546142
0087001101,87,1163, ,5506,45 ST,R2,101,Residential,"298,700.00","192,640.00",0,2015,"491,340.00",1,Great Slave,École Sir John Franklin High School,62.45244651,-114.3536564
0037002201,37,2327, ,5105,50 ST,DT,103,Commercial/Industrial,"917,290.00","390,290.00",0,2015,"1,307,580.00",3,YK Centre,Northern United Place,62.45271169,-114.3681628
0549001800,549,2279, ,103,GWILLIAM CRES,R5,101,Residential,"147,320.00","111,540.00",0,2015,"258,860.00",5,Range Lake,Range Lake North School,62.45378691,-114.4225217
0031001401,31,65, ,5019,51 ST,DT,303,Commercial/Industrial Prov/Mun,"209,100.00","657,020.00",0,2015,"866,120.00",3,YK Centre,Northern United Place,62.4527644,-114.3706953
0090001501,90,482, , , ,R2,901,Residential City of YK,0,"103,770.00",0,2015,"103,770.00",1,Great Slave,École Sir John Franklin High School,62.45245738,-114.3568085
0087003000,87,2155, ,5500,45 ST,R2,101,Residential,"715,710.00","110,850.00",0,2015,"826,560.00",1,Great Slave,École Sir John Franklin High School,62.45250129,-114.3550691
0036001100,36,65, ,5122,48 ST,DT,103,Commercial/Industrial,"160,980.00","210,380.00",0,2015,"371,360.00",3,YK Centre,Northern United Place,62.45265426,-114.3646058
0087001101,87,637, ,5506,45 ST,R2,101,Residential,"298,700.00","192,640.00",0,2015,"491,340.00",1,Great Slave,École Sir John Franklin High School,62.45244294,-114.3533739
0031001101,31,65, ,5030,50 ST,DT,103,Commercial/Industrial,"796,630.00","448,970.00",0,2015,"1,245,600.00",3,YK Centre,Northern United Place,62.45280803,-114.3697776
0549003100,549,2279, ,100,GWILLIAM CRES,R5,101,Residential,"147,230.00","114,700.00",0,2015,"261,930.00",5,Range Lake,Range Lake North School,62.45387285,-114.4236722
0037000301,37,65, ,5108,49 ST,DT,103,Commercial/Industrial,"1,167,430.00","420,760.00",0,2015,"1,588,190.00",3,YK Centre,Northern United Place,62.45276397,-114.3672639
0556002600,556,2423, ,271,BORDEN DR,R5,101,Residential,"152,350.00","114,580.00",0,2015,"266,930.00",5,Range Lake,Range Lake North School,62.45368784,-114.4171887
0562008600,562,2315, ,146,JESKE CRES,R5,101,Residential,"250,360.00","105,110.00",0,2015,"355,470.00",5,Range Lake,Range Lake North School,62.45361286,-114.4116876
0562000300,562,2072, ,262,BORDEN DR,R5,101,Residential,"137,510.00","117,240.00",0,2015,"254,750.00",5,Range Lake,Range Lake North School,62.45364945,-114.4156645
0027003100,27,1462, , , ,PR,903,Comm/Industrial City of YK,0,"200,740.00",0,2015,"200,740.00",3,YK Centre,Northern United Place,62.45297466,-114.3785872
0562010400,562,2315, ,180,JESKE CRES,R5,101,Residential,"213,360.00","114,450.00",0,2015,"327,810.00",5,Range Lake,Range Lake North School,62.45363524,-114.4145709
0161000000,161,1510, , , ,PS,901,Residential City of YK,0,"543,080.00",0,2015,"543,080.00",3,YK Centre,Northern United Place,62.45259042,-114.3802736
0562010300,562,2315, ,178,JESKE CRES,R5,101,Residential,"140,970.00","107,760.00",0,2015,"248,730.00",5,Range Lake,Range Lake North School,62.45371275,-114.4141451
0037000301,37,65, ,5108,49 ST,DT,103,Commercial/Industrial,"1,167,430.00","420,760.00",0,2015,"1,588,190.00",3,YK Centre,Northern United Place,62.45285949,-114.3674754
0556012200,556,3724, ,1,BARTESKO CRT,R3,102,Multi Residential,"3,520,480.00","914,850.00",0,2015,"4,435,330.00",5,Range Lake,Range Lake North School,62.45330994,-114.4190785
0556002500,556,2423, ,273,BORDEN DR,R5,101,Residential,"144,360.00","114,580.00",0,2015,"258,940.00",5,Range Lake,Range Lake North School,62.45379565,-114.4169991
0549005000,549,2357, ,115,KASTEEL DR,R5,101,Residential,"212,260.00","113,660.00",0,2015,"325,920.00",5,Range Lake,Range Lake North School,62.45399636,-114.4244257
0562000200,562,2072, ,264,BORDEN DR,R5,101,Residential,"154,440.00","117,240.00",0,2015,"271,680.00",5,Range Lake,Range Lake North School,62.45375377,-114.4154808
0549001400,549,2279, ,131,MAGRUM CRES,R5,101,Residential,"147,010.00","111,540.00",0,2015,"258,550.00",5,Range Lake,Range Lake North School,62.45395707,-114.4218208
0031001701,31,65, ,5013,51 ST,DT,103,Commercial/Industrial,"95,760.00","438,010.00",0,2015,"533,770.00",3,YK Centre,Northern United Place,62.45295554,-114.3711179
0027002400,27,217, , , ,PR,903,Comm/Industrial City of YK,0,"293,180.00",0,2015,"293,180.00",3,YK Centre,Northern United Place,62.45319016,-114.3787249
0031000900,31,65, ,5018,50 ST,DT,903,Comm/Industrial City of YK,0,"219,010.00",0,2015,"219,010.00",3,YK Centre,Northern United Place,62.45299918,-114.3702001
0037000200,37,65, ,5104,49 ST,DT,103,Commercial/Industrial,0,"219,010.00",0,2015,"219,010.00",3,YK Centre,Northern United Place,62.452955,-114.3676868
0027002500,27,217, , , ,PR,903,Comm/Industrial City of YK,0,"256,530.00",0,2015,"256,530.00",3,YK Centre,Northern United Place,62.45321109,-114.3794112
0118000200,118,634, ,4811,MATONABEE ST,R1,101,Residential,"459,070.00","151,950.00",0,2015,"611,020.00",3,YK Centre,Northern United Place,62.45329182,-114.3824666
0036000800,36,65, ,5116,48 ST,DT,101,Residential,"151,180.00","95,740.00",0,2015,"246,920.00",3,YK Centre,Northern United Place,62.4529409,-114.3652399
0549001600,549,2279, ,103,KASTEEL DR,R5,101,Residential,"222,560.00","115,220.00",0,2015,"337,780.00",5,Range Lake,Range Lake North School,62.45406551,-114.4225779
0562008800,562,2315, ,150,JESKE CRES,R5,101,Residential,"139,840.00","94,180.00",0,2015,"234,020.00",5,Range Lake,Range Lake North School,62.45384135,-114.4119563
0562000100,562,2072, ,266,BORDEN DR,R5,101,Residential,"170,870.00","117,240.00",0,2015,"288,110.00",5,Range Lake,Range Lake North School,62.45385801,-114.4152972
0047000601,47,140, ,5212,52 ST,R2,103,Commercial/Industrial,"219,020.00","191,480.00",0,2015,"410,500.00",1,Great Slave,École Sir John Franklin High School,62.4495265,-114.3673573
0555006600,555,2134, ,6,STEVENS CRES,R1,101,Residential,"392,790.00","107,290.00",0,2015,"500,080.00",5,Range Lake,Range Lake North School,62.45057423,-114.4214838
0041001301,41,65,101,5123,54 ST,DT,102,Multi Residential,"1,238,380.00","410,240.00",0,2015,"1,648,620.00",3,YK Centre,Northern United Place,62.44962157,-114.3709971
0047002101,47,140, ,5203,53 ST,R2,503,Commercial/Industrial Exempt,"903,070.00","198,960.00",0,2015,"1,102,030.00",1,Great Slave,École Sir John Franklin High School,62.44957795,-114.3684843
0558003800,558,2072, ,204,BORDEN DR,R5,101,Residential,"179,050.00","117,240.00",0,2015,"296,290.00",5,Range Lake,Range Lake North School,62.45047348,-114.4185137
0104001200,104,483, ,5603,50A AVE,R1,101,Residential,"166,130.00","113,820.00",0,2015,"279,950.00",3,YK Centre,Northern United Place,62.44978204,-114.3776092
0057000700,57,140, ,5114,54 ST,R2,201,Residential PIL Federal,"138,200.00","95,740.00",0,2015,"233,940.00",3,YK Centre,Northern United Place,62.44967961,-114.3725275
0555013900,555,2134, ,144,RIVETT CRES,R1,101,Residential,"260,700.00","112,550.00",0,2015,"373,250.00",5,Range Lake,Range Lake North School,62.45059647,-114.4231618
0047000601,47,140, ,5212,52 ST,R2,103,Commercial/Industrial,"219,020.00","191,480.00",0,2015,"410,500.00",1,Great Slave,École Sir John Franklin High School,62.449622,-114.3675681
0555005200,555,2134, ,34,STEVENS CRES,R1,101,Residential,"425,960.00","112,550.00",0,2015,"538,510.00",5,Range Lake,Range Lake North School,62.45139692,-114.4232828
0558007200,558,2072, ,127,HERRIMAN RD,R5,101,Residential,"217,400.00","117,240.00",0,2015,"334,640.00",5,Range Lake,Range Lake North School,62.45127403,-114.4146634
0555016900,555,2389, ,178,RIVETT CRES,R1,101,Residential,"171,760.00","107,450.00",0,2015,"279,210.00",5,Range Lake,Range Lake North School,62.45145412,-114.4242317
0040001301,40,65, ,5123,53 ST,DT,102,Multi Residential,"1,664,200.00","1,272,800.00",0,2014,"2,937,000.00",3,YK Centre,Northern United Place,62.45046776,-114.3704515
0104001900,104,483, ,5405,50A AVE,R1,101,Residential,"232,690.00","113,820.00",0,2015,"346,510.00",3,YK Centre,Northern United Place,62.45062889,-114.3763909
0561002600,561,2071, ,120,HERRIMAN RD,R5,101,Residential,"205,080.00","120,160.00",0,2015,"325,240.00",5,Range Lake,Range Lake North School,62.45127044,-114.4129325
0561006000,561,2264, ,141,WILKINSON CRES,R5,101,Residential,"127,970.00","84,040.00",0,2015,"212,010.00",5,Range Lake,Range Lake North School,62.45123588,-114.4086171
0060003050,60,394, ,5417,50 AVE,R3,102,Multi Residential,0,0,0,2013,0,3,YK Centre,Northern United Place,62.4505927,-114.3781603
0041000400,41,65,A,5108,53 ST,DT,103,Commercial/Industrial,"387,950.00","210,380.00",0,2015,"598,330.00",3,YK Centre,Northern United Place,62.45052525,-114.3719814
0555005500,555,2134, ,28,STEVENS CRES,R1,101,Residential,"515,810.00","125,190.00",0,2015,"641,000.00",5,Range Lake,Range Lake North School,62.45161386,-114.4225446
0041000200,41,65,A,5104,53 ST,DT,101,Residential,"325,510.00","210,380.00",0,2015,"535,890.00",3,YK Centre,Northern United Place,62.45071628,-114.3724039
0045000401,45,2803, ,5215,51 ST,R4,101,Residential,"43,500.00","43,800.00",0,2015,"87,300.00",1,Great Slave,École Sir John Franklin High School,62.45046554,-114.3656013
0561005800,561,2264, ,145,WILKINSON CRES,R5,101,Residential,"150,590.00","89,350.00",0,2015,"239,940.00",5,Range Lake,Range Lake North School,62.45144155,-114.4089024
0040000701,40,65, ,5116,52 ST,DT,103,Commercial/Industrial,"838,060.00","420,760.00",0,2015,"1,258,820.00",3,YK Centre,Northern United Place,62.45070263,-114.3699564
0558006900,558,2072, ,133,HERRIMAN RD,R5,101,Residential,"144,210.00","117,240.00",0,2015,"261,450.00",5,Range Lake,Range Lake North School,62.45155447,-114.4152905
0060003300,60,2437, ,5016,54 ST,DT,201,Residential PIL Federal,"190,880.00","323,560.00",0,2015,"514,440.00",3,YK Centre,Northern United Place,62.45079865,-114.3749689
0561009300,561,2264, ,140,WILKINSON CRES,R5,101,Residential,"153,390.00","84,040.00",0,2015,"237,430.00",5,Range Lake,Range Lake North School,62.4514503,-114.4077665
0558006800,558,2072, ,135,HERRIMAN RD,R5,101,Residential,"146,550.00","117,240.00",0,2015,"263,790.00",5,Range Lake,Range Lake North School,62.45164798,-114.4154995
0561009400,561,2264, ,142,WILKINSON CRES,R5,101,Residential,"137,890.00","84,040.00",0,2015,"221,930.00",5,Range Lake,Range Lake North School,62.45155286,-114.4078869
0558005000,558,2072, ,226,BORDEN DR,R5,101,Residential,"126,700.00","117,240.00",0,2015,"243,940.00",5,Range Lake,Range Lake North School,62.45171559,-114.4190905
0034001400,34,65, ,5021,54 ST,DT,103,Commercial/Industrial,0,"210,380.00",0,2015,"210,380.00",3,YK Centre,Northern United Place,62.45089416,-114.3738117
0040002100,40,65,A & B,5109,53 ST,DT,101,Residential,"408,280.00","210,380.00",0,2015,"618,660.00",3,YK Centre,Northern United Place,62.45084992,-114.3712968
0062003500,62,3639, , , ,R1,901,Residential City of YK,0,"3,070.00",0,2015,"3,070.00",3,YK Centre,Northern United Place,62.45113705,-114.3823871
0562002100,562,2072, ,126,HERRIMAN RD,R5,101,Residential,"271,150.00","119,080.00",0,2015,"390,230.00",5,Range Lake,Range Lake North School,62.45159207,-114.41364
0087000200,87,637, ,5505,48 ST,R2,101,Residential,"273,150.00","135,120.00",0,2015,"408,270.00",1,Great Slave,École Sir John Franklin High School,62.45053446,-114.3552662
0087000101,87,1073,,5503B,48 ST,R2,101,Residential,"154,870.00","93,830.00",0,2015,"248,700.00",1,Great Slave,École Sir John Franklin High School,62.45052921,-114.3556476
0088002100,88,4041-D, ,4804,54 AVE,R2,101,Residential,"212,620.00","105,730.00",0,2015,"318,350.00",1,Great Slave,École Sir John Franklin High School,62.45068899,-114.3588038
0555016400,555,2389, ,188,RIVETT CRES,R1,101,Residential,"276,030.00","104,640.00",0,2015,"380,670.00",5,Range Lake,Range Lake North School,62.45186169,-114.4230782
0061003301,61,1508, ,4917,MATONABEE ST,R1,101,Residential,"254,200.00","145,360.00",0,2015,"399,560.00",3,YK Centre,Northern United Place,62.45103342,-114.3796654
0062002400,62,3582, ,4910,MATONABEE ST,R1,101,Residential,"403,720.00","156,580.00",0,2015,"560,300.00",3,YK Centre,Northern United Place,62.45102723,-114.3816302
0034001500,34,65, ,5019,54 ST,DT,101,Residential,"161,120.00","95,740.00",0,2015,"256,860.00",3,YK Centre,Northern United Place,62.4509897,-114.374023
0561009500,561,2264, ,144,WILKINSON CRES,R5,101,Residential,"174,660.00","84,040.00",0,2015,"258,700.00",5,Range Lake,Range Lake North School,62.45165533,-114.4080075
0040002200,40,65, ,5107,53 ST,DT,103,Commercial/Industrial,"252,610.00","210,380.00",0,2015,"462,990.00",3,YK Centre,Northern United Place,62.45094547,-114.3715081
0060003200,60,1761, ,5415,50 AVE,R3,502,Multi Residential Exempt,"1,716,780.00","752,640.00",0,2015,"2,469,420.00",3,YK Centre,Northern United Place,62.45085771,-114.377602
0119000300,119,634, ,19,GITZEL ST,R1,101,Residential,"359,400.00","131,170.00",0,2015,"490,570.00",3,YK Centre,Northern United Place,62.45122667,-114.3850324
0034001600,34,65, ,5017,54 ST,DT,101,Residential,"228,470.00","95,740.00",0,2015,"324,210.00",3,YK Centre,Northern United Place,62.45108521,-114.3742343
0040002300,40,65, ,5105,53 ST,DT,101,Residential,"84,950.00","210,380.00",0,2015,"295,330.00",3,YK Centre,Northern United Place,62.45104098,-114.3717195
0039001100,39,65, ,5122,51 ST,DT,103,Commercial/Industrial,0,"159,210.00",0,2012,"159,210.00",3,YK Centre,Northern United Place,62.45097631,-114.3681457
0555016100,555,2389, ,194,RIVETT CRES,R1,101,Residential,"246,400.00","93,870.00",0,2015,"340,270.00",5,Range Lake,Range Lake North School,62.45198475,-114.4222364
0061002200,61,140, ,4915,MATONABEE ST,R1,101,Residential,"200,510.00","145,230.00",0,2015,"345,740.00",3,YK Centre,Northern United Place,62.45114811,-114.379919
0062002300,62,3855, ,4908,MATONABEE ST,R1,101,Residential,"363,110.00","152,590.00",0,2015,"515,700.00",3,YK Centre,Northern United Place,62.4511558,-114.3818549
0558005200,558,2072, ,230,BORDEN DR,R5,101,Residential,"150,040.00","117,240.00",0,2015,"267,280.00",5,Range Lake,Range Lake North School,62.45191787,-114.4187137
0039001700,39,65, ,5117,52 ST,DT,103,Commercial/Industrial,"425,170.00","210,380.00",0,2015,"635,550.00",3,YK Centre,Northern United Place,62.45102792,-114.369274
0555014900,555,2389, ,183,RIVETT CRES,R1,101,Residential,"284,640.00","103,080.00",0,2015,"387,720.00",5,Range Lake,Range Lake North School,62.45216889,-114.424207
0040000300,40,65, ,5106,52 ST,DT,101,Residential,"152,170.00","95,740.00",0,2015,"247,910.00",3,YK Centre,Northern United Place,62.45118025,-114.3710129
